index,per_of_cn_semantics_0,seq_of_cn_semantics_0,per_of_cn_kwg_0,seq_of_cn_kwg_0,per_of_cn_sir_0,seq_of_cn_sir_0,per_of_en_semantics_0,seq_of_en_semantics_0,per_of_en_kwg_0,seq_of_en_kwg_0,per_of_en_sir_0,seq_of_en_sir_0,per_of_RecursivePara_semantics_0,seq_of_RecursivePara_semantics_0,per_of_RecursivePara_semantics_1,seq_of_RecursivePara_semantics_1,per_of_RecursivePara_semantics_2,seq_of_RecursivePara_semantics_2,per_of_RecursivePara_semantics_3,seq_of_RecursivePara_semantics_3,per_of_RecursivePara_semantics_4,seq_of_RecursivePara_semantics_4,per_of_RecursivePara_kwg_0,seq_of_RecursivePara_kwg_0,per_of_RecursivePara_kwg_1,seq_of_RecursivePara_kwg_1,per_of_RecursivePara_kwg_2,seq_of_RecursivePara_kwg_2,per_of_RecursivePara_kwg_3,seq_of_RecursivePara_kwg_3,per_of_RecursivePara_kwg_4,seq_of_RecursivePara_kwg_4,per_of_RecursivePara_SIR_0,seq_of_RecursivePara_SIR_0,per_of_RecursivePara_SIR_1,seq_of_RecursivePara_SIR_1,per_of_RecursivePara_SIR_2,seq_of_RecursivePara_SIR_2,per_of_RecursivePara_SIR_3,seq_of_RecursivePara_SIR_3,per_of_RecursivePara_SIR_4,seq_of_RecursivePara_SIR_4,per_of_PivotTranslation_semantics_0,seq_of_PivotTranslation_semantics_0,per_of_PivotTranslation_kwg_0,seq_of_PivotTranslation_kwg_0,per_of_PivotTranslation_sir_0,seq_of_PivotTranslation_sir_0,per_of_NormalTranslation_semantics_0,seq_of_NormalTranslation_semantics_0,per_of_NormalTranslation_kwg_0,seq_of_NormalTranslation_kwg_0,per_of_NormalTranslation_sir_0,seq_of_NormalTranslation_sir_0,per_of_inputs_cn_0,seq_of_inputs_cn_0,per_of_inputs_en_0,seq_of_inputs_en_0
65,9.53868007659912,535,9.53868007659912,494,9.53868007659912,550,14.569089889526367,349,11.135786056518556,287,13.26541233062744,71,38.01128005981445,182,21.77742576599121,158,57.0861701965332,210,25.45892143249512,306,27.888818740844727,231,39.912445068359375,162,22.32947158813477,202,51.58868408203125,146,38.17143630981445,192,51.4375228881836,172,12.366972923278809,46,22.214757919311523,45,13.26541233062744,71,48.61439514160156,19,37.68467712402344,42,36.35926055908203,281,36.171329498291016,242,40.61344146728516,289,41.266578674316406,348,36.171329498291016,278,40.61344146728516,78,9.53868007659912,493,11.135786056518556,354
66,10.277904510498049,590,10.277904510498049,570,10.277904510498049,550,43.19550323486328,276,13.108698844909668,363,13.108698844909668,550,71.30821990966797,110,71.30821990966797,105,81.07942199707031,160,79.47894287109375,274,81.07942199707031,178,63.46337890625,135,21.84646797180176,195,61.79949569702149,103,23.095497131347656,165,58.12106323242188,146,64.93037414550781,359,91.09781646728516,335,34.70512008666992,459,169.99942016601562,299,59.57635498046875,388,20.682537078857425,249,16.433727264404297,257,16.433727264404297,266,47.24160385131836,268,16.433727264404297,358,16.433727264404297,541,10.277904510498049,571,13.108698844909668,271
67,11.198772430419922,597,11.198772430419922,591,11.198772430419922,550,25.617694854736328,375,25.617694854736328,384,25.617694854736328,91,33.77533721923828,142,55.324405670166016,129,33.949642181396484,180,34.85007095336914,313,26.42074203491211,212,59.53438568115234,210,17.35991668701172,303,45.67442321777344,198,35.213565826416016,267,63.95674133300781,224,29.46322631835937,80,36.194820404052734,81,35.503849029541016,93,23.81824493408203,79,28.174901962280277,92,19.38036727905273,259,19.38036727905273,264,19.38036727905273,254,19.38036727905273,376,19.38036727905273,367,19.38036727905273,85,11.198772430419922,590,25.617694854736328,384
68,11.659220695495604,525,11.659220695495604,518,11.659220695495604,550,71.0526123046875,188,13.713902473449709,351,13.713902473449709,324,46.60417175292969,50,46.60417175292969,52,88.82524871826172,48,66.3455810546875,165,52.40616226196289,57,23.436702728271484,260,34.98234939575195,320,16.733423233032227,247,22.68846702575684,303,20.25139808654785,280,42.64874649047852,271,44.39475631713867,249,26.26345443725586,303,26.63635635375977,245,37.193267822265625,297,13.09428596496582,244,13.09428596496582,246,13.09428596496582,263,10.676385879516602,195,13.09428596496582,350,13.09428596496582,309,11.659220695495604,518,13.713902473449709,192
69,12.71005630493164,540,12.285826683044434,527,12.285826683044434,549,44.651893615722656,349,26.307493209838867,359,26.307493209838867,83,73.44938659667969,162,46.87752151489258,163,36.51994705200195,175,45.8389778137207,234,41.57574081420898,179,50.80149841308594,199,54.89439010620117,241,25.506458282470703,191,40.49320602416992,231,35.307655334472656,215,42.06253433227539,63,26.11580848693848,67,19.394603729248047,66,50.68969345092773,57,38.86274719238281,63,44.955223083496094,245,50.45113754272461,259,50.45113754272461,256,53.79359436035156,342,50.45113754272461,347,50.45113754272461,75,12.285826683044434,526,26.307493209838867,359
70,18.54781913757324,573,18.54781913757324,569,18.54781913757324,549,22.49603271484375,350,11.920306205749512,356,11.920306205749512,397,67.3211898803711,324,69.5753402709961,323,44.494606018066406,327,25.327455520629883,349,25.022600173950195,337,250.6650238037109,250,43.0235710144043,323,235.45947265625,230,31.4646053314209,294,89.91339874267578,273,40.31001281738281,312,62.77203369140625,296,19.947237014770508,345,57.94001007080078,273,50.11286544799805,319,26.74578666687012,254,28.296836853027344,247,28.296836853027344,239,28.296836853027344,412,28.296836853027344,361,28.296836853027344,397,18.54781913757324,569,11.920306205749512,356
71,9.192317008972168,562,9.192317008972168,483,9.192317008972168,350,26.414936065673828,361,13.685802459716797,363,13.685802459716797,209,22.624486923217773,175,25.14233016967773,177,26.70221900939941,183,24.859861373901367,274,22.624486923217773,216,29.28083229064941,254,20.670869827270508,300,22.77839088439941,239,23.42815971374512,265,21.824373245239254,257,31.39334487915039,167,33.49363327026367,170,31.39334487915039,184,31.39334487915039,164,33.49363327026367,185,18.92239189147949,249,15.916440963745115,215,15.916440963745115,153,14.768802642822266,358,15.916440963745115,335,15.916440963745115,204,9.192317008972168,550,13.685802459716797,363
72,18.44355583190918,568,12.624833106994627,563,12.624833106994627,550,32.8390998840332,383,8.915314674377441,389,8.915314674377441,248,24.35008811950684,137,23.302553176879883,124,15.580357551574709,146,14.611348152160645,239,16.802288055419922,194,61.964115142822266,228,40.809600830078125,277,79.65840148925781,218,58.50028991699219,262,46.6795768737793,243,21.86650276184082,105,24.975759506225582,100,53.14803314208984,106,31.03567314147949,96,22.967315673828125,101,9.12751007080078,293,9.708176612854004,291,9.708176612854004,324,43.864891052246094,364,9.708176612854004,382,9.708176612854004,236,12.624833106994627,562,8.915314674377441,389
73,19.672178268432617,548,13.494842529296877,517,13.494842529296877,550,28.210309982299805,316,12.76907730102539,273,12.76907730102539,156,59.1420783996582,139,58.20074081420898,114,85.0377426147461,167,44.31866455078125,272,122.08908081054688,204,152.9335479736328,162,31.30755043029785,214,86.95553588867188,147,57.659549713134766,207,95.63909912109376,182,101.00794219970705,95,69.60381317138672,84,22.40128326416016,147,81.10431671142578,79,40.749420166015625,106,11.485013008117676,236,11.485013008117676,313,11.485013008117676,249,14.115944862365724,307,11.485013008117676,263,11.485013008117676,143,13.494842529296877,517,12.76907730102539,323
74,30.814327239990234,558,19.582107543945312,530,19.582107543945312,549,132.97555541992188,335,57.39754867553711,347,57.39754867553711,166,36.15707015991211,142,45.85105514526367,147,36.15707015991211,171,119.42666625976562,255,86.36251831054688,211,77.09555053710938,176,130.80239868164062,256,48.3836555480957,176,81.96208190917969,219,102.09523010253906,203,72.93832397460938,127,50.63014602661133,82,81.90574645996094,137,86.76876831054688,73,68.71955871582031,132,38.61458969116211,208,33.579627990722656,234,33.579627990722656,241,33.579627990722656,324,33.579627990722656,325,29.5634765625,161,19.582107543945312,530,57.39754867553711,347
75,26.200706481933597,339,20.54853630065918,478,20.54853630065918,316,97.5936050415039,328,43.25317001342773,262,43.25317001342773,130,133.2801971435547,177,69.01408386230469,148,152.72767639160156,183,186.54757690429688,251,85.08580780029297,226,26.33394432067871,173,131.0069580078125,229,37.47575378417969,152,34.326168060302734,199,33.04170608520508,183,97.95137786865234,56,53.001739501953125,57,44.25584030151367,96,76.43885040283203,57,30.440439224243164,63,52.44687271118164,175,52.851200103759766,319,52.851200103759766,175,25.754995346069336,318,52.851200103759766,257,52.851200103759766,125,20.54853630065918,319,43.25317001342773,348
76,10.629173278808594,546,10.629173278808594,546,10.629173278808594,549,45.95827865600586,340,21.528553009033203,350,21.528553009033203,550,255.15802001953125,183,373.3489379882813,171,128.66615295410156,190,54.57193756103516,249,157.11727905273438,206,53.1411018371582,236,59.47652816772461,290,46.06243896484375,219,57.47571563720703,246,93.93235778808594,245,61.873233795166016,394,61.38591384887695,372,119.2104034423828,469,103.0611572265625,335,103.38058471679688,446,30.811176300048828,225,13.298370361328123,265,13.298370361328123,235,19.38272476196289,325,13.298370361328123,346,13.298370361328123,517,10.629173278808594,546,21.528553009033203,350
77,32.14432907104492,522,16.043006896972656,510,16.043006896972656,550,35.202919006347656,338,23.41733932495117,344,23.41733932495117,149,28.23138999938965,137,46.07365417480469,123,40.72406768798828,145,55.91828536987305,301,83.45486450195312,277,44.80317306518555,194,54.911746978759766,300,47.78288269042969,154,57.01396942138672,256,51.50241470336914,223,53.00450897216797,102,60.074466705322266,74,40.93028259277344,153,52.7320442199707,53,48.99957275390625,118,22.69050025939941,235,31.496856689453125,261,31.496856689453125,283,28.608509063720703,301,31.496856689453125,338,22.69050025939941,157,16.043006896972656,510,23.41733932495117,344
78,15.812494277954102,697,15.812494277954102,656,15.812494277954102,550,114.73966979980467,401,42.73646926879883,407,42.73646926879883,67,40.274356842041016,195,45.61118698120117,181,23.832275390625,240,87.89398956298828,306,41.95346832275391,257,61.17805862426758,146,44.80400466918945,280,113.701904296875,141,90.02567291259766,261,109.7084503173828,150,25.736268997192383,23,25.736268997192383,23,19.919164657592773,24,24.944393157958984,22,19.919164657592773,24,19.51777648925781,293,19.51777648925781,290,19.51777648925781,232,24.89650535583496,423,19.51777648925781,392,19.51777648925781,70,15.812494277954102,656,42.73646926879883,407
79,19.0642147064209,383,19.0642147064209,261,19.0642147064209,550,17.207887649536133,293,11.099178314208984,300,11.099178314208984,169,36.44710922241211,134,40.3208122253418,121,25.34916114807129,138,20.614517211914062,226,20.614517211914062,148,21.8121337890625,174,20.614517211914062,269,18.66823959350586,172,17.016799926757812,230,13.035218238830566,210,18.071855545043945,137,11.718994140625,132,26.40587615966797,168,11.718994140625,137,22.58531188964844,165,13.759822845458984,185,10.617795944213867,125,10.617795944213867,311,10.617795944213867,281,10.617795944213867,296,10.617795944213867,163,19.0642147064209,382,11.099178314208984,300
80,12.044330596923828,327,12.044330596923828,339,12.044330596923828,549,45.44356918334961,135,30.702375411987305,136,30.702375411987305,57,193.5629119873047,50,51.31827926635742,58,106.8132095336914,74,64.05260467529297,103,70.63986206054688,92,48.949798583984375,90,39.06832504272461,111,38.59757232666016,84,25.6460075378418,108,49.85578918457031,94,69.47601318359375,45,51.87211990356445,35,40.48373794555664,63,56.35643005371094,36,66.7821044921875,58,17.066503524780273,240,17.066503524780273,255,17.066503524780273,260,17.066503524780273,132,17.066503524780273,135,17.066503524780273,56,12.044330596923828,339,30.702375411987305,136
81,11.177627563476562,606,11.177627563476562,602,11.177627563476562,549,180.62620544433597,369,52.8885612487793,375,52.8885612487793,549,284.0024719238281,198,186.1490478515625,183,247.44505310058597,192,105.52877807617188,307,111.73423767089844,238,221.99801635742188,202,96.7281723022461,326,291.6792907714844,202,102.38833618164062,273,324.7008361816406,232,117.12422943115234,456,58.24527359008789,456,204.60916137695312,514,137.4792938232422,432,90.54733276367188,489,203.5761260986328,252,51.56227111816406,273,52.04001998901367,251,42.31190872192383,338,51.56227111816406,374,52.04001998901367,545,11.177627563476562,602,52.8885612487793,375
82,29.426881790161133,563,16.16934585571289,541,16.16934585571289,550,26.105518341064453,356,13.799802780151367,359,13.799802780151367,325,12.009639739990234,130,17.245546340942383,131,12.009639739990234,170,22.605487823486328,308,12.009639739990234,265,9.791467666625977,228,26.141773223876957,287,14.787469863891602,213,13.81157684326172,241,9.129697799682615,232,33.05479431152344,214,23.87890243530273,194,35.02553176879883,255,23.210006713867188,164,33.841705322265625,230,10.482961654663086,250,10.482961654663086,236,10.482961654663086,259,9.53494644165039,338,10.482961654663086,357,10.482961654663086,285,16.16934585571289,541,13.799802780151367,359
83,18.138525009155277,493,18.138525009155277,491,18.138525009155277,439,43.27361297607422,328,28.01163482666016,338,28.01163482666016,290,46.27241134643555,225,45.05329132080078,209,41.86018753051758,240,95.54711151123048,250,53.98048782348633,237,53.89982604980469,206,100.63726806640624,280,147.90908813476562,187,64.9394760131836,242,47.68589782714844,218,31.28476333618164,220,35.51105499267578,215,44.73922348022461,258,31.28476333618164,194,57.3728141784668,240,33.73759841918945,216,33.73759841918945,231,33.73759841918945,196,37.79242706298828,314,33.73759841918945,325,33.73759841918945,291,18.138525009155277,491,28.01163482666016,338
84,46.60658264160156,548,39.38913345336914,545,39.38913345336914,407,53.37139129638672,347,28.50379753112793,357,28.50379753112793,81,153.81533813476562,157,106.11482238769533,137,145.1894989013672,195,116.95194244384766,292,158.44949340820312,227,67.36772155761719,186,54.12117004394531,290,47.69474411010742,165,44.78027725219727,245,44.59892272949219,207,63.838829040527344,45,77.42361450195312,53,107.08257293701172,57,126.9516372680664,42,116.04950714111328,54,42.35011672973633,222,42.35011672973633,239,42.35011672973633,179,175.1634521484375,319,42.35011672973633,355,42.35011672973633,83,39.38913345336914,544,28.50379753112793,357
85,11.3327054977417,572,11.3327054977417,549,11.3327054977417,549,156.0823974609375,343,92.60103607177734,367,92.60103607177734,421,161.3042755126953,153,157.74267578125,152,88.98727416992188,188,120.94204711914062,235,83.22484588623047,192,70.70348358154297,188,104.5205307006836,241,63.01573181152344,185,88.26732635498047,219,95.62787628173828,234,99.53849792480467,279,74.68128967285156,254,146.47364807128906,328,79.59700012207031,236,149.56533813476562,285,86.88288116455078,254,86.88288116455078,277,86.88288116455078,265,94.1421127319336,351,86.88288116455078,355,86.88288116455078,400,11.3327054977417,549,92.60103607177734,367
86,8.106330871582031,514,8.106330871582031,523,8.106330871582031,549,21.17906188964844,357,22.58627700805664,310,22.58627700805664,227,42.50397109985352,189,63.40694046020508,165,47.97327423095703,203,49.96539306640625,293,40.020626068115234,217,59.1050910949707,160,52.44289779663086,236,38.15868377685547,162,58.45377731323242,183,31.912206649780277,182,55.06154251098633,212,59.33622741699219,202,30.46628761291504,219,30.18390464782715,180,48.281005859375,224,23.17197608947754,335,23.17197608947754,280,23.17197608947754,273,21.960676193237305,350,23.17197608947754,317,23.17197608947754,227,8.106330871582031,523,22.58627700805664,364
87,31.554122924804688,536,31.554122924804688,388,31.554122924804688,550,42.71554183959961,218,14.713705062866213,354,14.713705062866213,122,92.33889770507812,75,49.59072494506836,64,121.3861083984375,93,55.20981979370117,150,54.05293273925781,117,53.65298080444336,172,63.92146682739258,247,45.800872802734375,167,34.38419342041016,222,67.77582550048828,186,25.338924407958984,77,32.867828369140625,75,58.76172256469727,100,26.302433013916016,67,33.172119140625,77,29.905221939086918,240,16.862762451171875,186,16.862762451171875,355,31.864614486694336,220,16.862762451171875,345,16.862762451171875,116,31.554122924804688,526,14.713705062866213,225
88,9.53868007659912,533,9.53868007659912,527,9.53868007659912,550,21.51400184631348,336,13.510993957519531,215,12.64633083343506,127,56.836204528808594,148,56.836204528808594,149,70.66687774658203,234,57.69475173950195,318,55.313114166259766,237,84.85700225830078,164,84.85700225830078,201,11.447245597839355,165,84.85700225830078,164,84.85700225830078,165,54.48736953735352,71,45.32199478149414,54,55.313114166259766,105,45.32199478149414,52,55.313114166259766,88,38.49676513671875,234,23.31879234313965,243,53.257694244384766,268,38.49676513671875,344,23.31879234313965,220,38.49676513671875,122,9.53868007659912,526,13.510993957519531,355
89,22.396764755249023,599,19.52406311035156,545,19.52406311035156,550,29.07470321655273,369,12.165172576904297,365,12.165172576904297,550,120.00035095214844,134,88.13312530517578,121,85.8812255859375,163,82.16825866699219,251,72.74028015136719,250,31.264408111572266,182,53.14373779296875,236,31.4787712097168,173,47.737449645996094,210,49.297359466552734,205,47.74245834350586,209,31.30764961242676,190,38.40006256103516,401,37.38005065917969,191,32.61647415161133,270,9.4480562210083,297,13.665014266967772,268,13.665014266967772,239,35.83991622924805,357,13.665014266967772,347,13.665014266967772,552,19.52406311035156,545,12.165172576904297,365
90,24.4653434753418,507,20.52957534790039,501,20.52957534790039,550,107.5775146484375,336,29.783477783203125,349,29.783477783203125,274,41.751712799072266,183,35.9442024230957,167,45.10285186767578,190,25.93708229064941,310,59.87222290039063,217,77.71308135986328,239,22.630725860595703,330,45.29008483886719,214,34.900917053222656,311,51.17320251464844,294,39.83366394042969,238,80.42593383789062,212,38.35796356201172,253,110.76848602294922,205,58.56389999389648,247,29.312143325805664,229,29.312143325805664,232,29.312143325805664,261,27.98580551147461,343,29.312143325805664,345,29.312143325805664,269,20.52957534790039,501,29.783477783203125,349
91,20.03945541381836,568,13.728561401367188,534,13.728561401367188,550,70.55398559570312,338,23.3530216217041,365,23.3530216217041,105,95.35590362548828,153,72.22357940673828,120,91.965576171875,186,121.81390380859376,268,106.43833923339844,253,97.63270568847656,294,72.24189758300781,340,44.64806365966797,239,83.45848846435547,326,97.63270568847656,300,59.62833786010742,102,61.82858276367188,95,67.99549865722656,105,98.64442443847656,93,62.65576553344727,103,70.02239227294922,268,22.656957626342773,295,22.656957626342773,332,23.157793045043945,328,22.656957626342773,359,22.656957626342773,105,13.728561401367188,534,23.3530216217041,347
92,29.43190574645996,544,16.61734390258789,516,16.61734390258789,550,65.24940490722656,354,8.69743824005127,363,8.69743824005127,454,50.51206970214844,139,31.60477066040039,136,26.63374710083008,155,23.73138999938965,246,33.145198822021484,162,47.89308166503906,262,21.08195686340332,329,28.196298599243164,258,32.9588623046875,304,32.70103454589844,286,40.328521728515625,276,51.26058197021485,235,20.278047561645508,397,98.8648452758789,233,22.792428970336918,343,11.62624740600586,224,10.529474258422852,218,13.83749294281006,239,20.282079696655277,336,10.529474258422852,353,13.83749294281006,438,16.61734390258789,551,8.69743824005127,363
93,11.968096733093262,477,10.926517486572266,482,10.926517486572266,550,41.81394577026367,318,35.20573425292969,328,35.20573425292969,106,36.769962310791016,156,41.03752517700195,146,50.19202423095703,167,44.2089958190918,251,53.546085357666016,224,116.38166809082033,216,106.10789489746094,275,58.833045959472656,211,126.92253875732422,256,88.39988708496094,225,74.49020385742188,82,77.0975341796875,78,67.03532409667969,96,50.09040832519531,81,84.62857818603516,93,22.731857299804688,203,21.916257858276367,225,21.916257858276367,226,20.20957374572754,308,21.916257858276367,293,21.916257858276367,98,10.926517486572266,481,35.20573425292969,328
94,12.753474235534668,521,12.753474235534668,513,12.753474235534668,416,24.28584671020508,271,7.936633110046387,328,7.936633110046387,88,214.75436401367188,199,214.75436401367188,108,210.4979553222656,211,217.9764404296875,239,151.16868591308594,224,142.85092163085938,182,100.90914916992188,252,59.7401008605957,178,172.71632385253906,222,91.5265655517578,199,93.67305755615234,76,112.07103729248048,76,66.53560638427734,76,93.67305755615234,71,108.81551361083984,78,10.64371109008789,239,10.64371109008789,248,10.64371109008789,230,10.28347110748291,253,10.64371109008789,309,10.64371109008789,83,12.753474235534668,512,7.936633110046387,274
95,48.35342025756836,527,48.35342025756836,523,48.35342025756836,550,15.224774360656738,335,11.5408935546875,342,11.5408935546875,136,45.971309661865234,147,112.94969940185548,148,50.16273880004883,156,58.227027893066406,220,61.24516296386719,187,140.30686950683594,132,64.72502136230469,275,164.9986114501953,109,39.06978988647461,178,79.93582153320312,150,75.7988052368164,102,115.81041717529295,95,64.72502136230469,116,77.72560119628906,83,56.01564025878906,110,219.83035278320312,228,134.79006958007812,226,134.79006958007812,250,104.41183471679688,309,134.79006958007812,314,134.79006958007812,122,48.35342025756836,523,11.5408935546875,342
96,10.610851287841797,549,10.610851287841797,542,10.610851287841797,477,181.56712341308597,322,129.82501220703125,377,129.82501220703125,278,45.86648178100586,155,28.84173583984375,150,208.30345153808597,161,155.7736053466797,214,41.26785659790039,178,51.88539123535156,214,201.99710083007807,307,60.41398620605469,194,152.13784790039062,250,32.90741729736328,230,34.58191680908203,154,56.1176643371582,132,174.16790771484375,234,177.7021026611328,107,206.7917633056641,194,22.534446716308597,247,70.04219055175781,255,70.04219055175781,231,70.04219055175781,324,70.04219055175781,362,68.02507019042969,276,10.610851287841797,541,129.82501220703125,342
97,20.79651641845703,541,18.27900505065918,532,18.27900505065918,549,286.0056457519531,344,72.71499633789062,195,72.71499633789062,60,161.06246948242188,196,113.19641876220705,144,108.90037536621094,222,139.0116729736328,298,59.583744049072266,281,112.1567840576172,156,128.23153686523438,181,96.11363983154295,142,85.7636489868164,171,87.95079803466797,158,134.1531524658203,50,119.94983673095705,51,138.711669921875,53,146.00726318359375,45,145.56910705566406,51,37.671348571777344,308,48.43195343017578,264,48.43195343017578,252,36.68803405761719,361,48.43195343017578,190,48.43195343017578,60,18.27900505065918,532,72.71499633789062,354
98,20.30863380432129,599,20.30863380432129,568,20.30863380432129,550,49.62255096435547,271,29.508668899536133,203,29.508668899536133,168,66.54544067382812,93,51.23373794555664,91,69.03402709960938,172,50.04320907592773,240,53.730865478515625,206,53.36779022216797,71,90.46283721923828,143,50.35222625732422,60,57.289737701416016,78,51.05086517333984,76,80.8312759399414,124,68.6170425415039,103,58.5798454284668,141,72.2125244140625,97,74.67420196533203,131,24.014110565185547,248,24.024097442626957,237,24.024097442626957,226,24.024097442626957,274,24.024097442626957,191,24.024097442626957,166,20.30863380432129,568,29.508668899536133,277
99,18.89208602905273,564,18.89208602905273,536,18.89208602905273,550,21.60100555419922,334,13.501713752746582,345,13.501713752746582,150,30.87882423400879,158,43.48930358886719,158,41.32772064208984,163,46.45444488525391,238,34.482872009277344,172,28.211076736450195,257,20.42888069152832,319,28.44837951660156,249,44.17219543457031,279,36.734474182128906,258,23.51886558532715,105,24.349943161010746,104,25.53015518188477,141,31.65753173828125,101,28.515958786010746,123,13.406822204589844,237,13.406822204589844,212,13.406822204589844,205,15.40807819366455,297,13.406822204589844,331,13.406822204589844,137,18.89208602905273,536,13.501713752746582,345
